,help,office,dance,money,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation,family,vacation,crime,attractive,masculine,prison,health,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home,divine,sexual,fear,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise,reading,worship,leader,independence,movement,body,noise,eating,medieval,zest,confusion,water,sports,death,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust,fire,tool,phone,gain,sound,injury,sailing,rage,science,work,appearance,valuable,warmth,youth,sadness,fun,emotional,joy,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical,First_person_plural_pronoun,First_person_singular_pronoun
sw_2010,0.0030939687150910765,0.001014496057632495,0.0004331556201127507,0.0024051535748365895,0.0032226126774553897,0.003347999830645923,0.0021201827721308323,0.0021120407491963824,0.004619783813007044,0.00562125263394442,0.0009444746603962234,0.001890577725379337,0.002043647756547001,0.0010372937218489557,0.00031428208526977777,0.005580542519272169,0.0021641496959768636,0.0016072353272604699,0.0016267761823031504,0.0008760816677468417,0.001169194493387049,0.003764871404889773,0.0004510680705685412,0.002465404544551521,0.0069549159906073625,0.0004689805210243316,0.001051949363130966,0.0012278170585150905,0.0021934609785408845,0.002095756703327482,0.006707398493400076,0.00013352917612498332,0.0007018423769496074,0.00019866535960058493,0.0005357451090868232,0.0036297138241779,0.00017423929079723433,0.000201922168774365,0.0006790447127331469,0.0013922859217909845,0.0017879882364052644,0.003061400623353276,0.0005064338265228026,0.0018042722822741648,0.0022357994978000253,0.0009347042328748832,0.0004982918035883523,0.0006741594989724767,0.0011089435236721174,0.0009102781640715326,0.0035710912590498586,0.005580542519272169,0.0006741594989724767,0.0012261886539282005,0.0053053421440877515,0.0009070213548977525,0.0011089435236721174,0.0032063286315864893,0.0004071011467225101,5.210894678048129e-05,0.004246879162609225,0.001374373471335194,0.00030451165774843757,0.002576136056460044,0.0005162042540441427,0.000242632283446616,0.0003745330549847093,0.00047549413937189177,0.0017033111978869823,0.0003989591237880599,0.0020485329703076706,0.0003435933678337985,0.0006904435448413771,0.0003712762458109292,0.0020273637106781,0.005456783770668525,0.0006774163081462568,0.0008581692172910512,2.9311282564020726e-05,0.0013890291126172044,0.0014606789144403663,0.0002182062146432654,0.0018010154731003846,0.005412816846822494,0.002779686629821299,0.0002735719705975268,0.0012782976007086817,0.0027161788509325875,0.000561799582477064,0.008708707730687935,0.0005813404375197444,0.00020355057336125505,0.00021332100088259528,0.0021511224592817434,0.0001449280082332136,5.373735136737133e-05,0.006612951027360454,0.00036150581828958895,0.007147067731860387,0.003178645753609359,0.001413455181420555,0.0014281108227025654,0.00039407391002738975,0.0005357451090868232,0.00015144162658077375,0.0050724802881624755,0.0005845972466935245,0.0010552061723047461,0.0002621731384892965,0.00033056613113867817,0.001573038830935779,0.0002898560164664272,0.001174079707147719,0.000926562209940433,0.0006122801246706552,0.0010649765998260864,7.979182475761197e-05,0.002706408423411247,0.0012441011043839909,0.0066048090044260035,0.003600402541613879,0.00044129764304720094,0.0008972509273764123,0.0006790447127331469,0.00036150581828958895,0.00036476262746336905,0.0030972255242648567,0.000688815140254487,0.000683929926493817,0.0029734667756612138,0.00014655641282010362,0.0005048054219359125,0.0008711964539861715,0.0043755231249735385,0.0016642294878016213,0.0016902839611918619,0.00029799803940087737,0.0022683675895378264,0.005202752655113679,0.0008353715530745907,0.004225709902979655,0.0013890291126172044,0.0026754687362603364,0.0034652449609020057,0.0002589163293155164,0.0006415914072346759,0.0017114532208214325,0.007928701933567607,0.0012587567456660011,0.0023237333454920878,0.0011154571420196777,0.0002735719705975268,7.816342017072194e-05,0.0004478112613947611,0.0007897762246416696,0.002947412302270973,0.0008353715530745907,0.002475174972072861,0.002069702229937241,0.0006660174760380265,0.0017130816254083225,0.0005015486127621325,0.004355982269930858,6.83929926493817e-05,0.0003598774137026989,0.0004689805210243316,0.0019866535960058494,0.0002572879247286264,0.009617357490172578,0.0005813404375197444,0.0014460232731583558,0.0004315272155258607,0.00034847858159446865,0.016282417464313515,0.0005715700099984042,0.0020371341381994405,0.0007295252549267381,0.0005162042540441427,0.007306651381375611,0.0016495738465196108,0.0011089435236721174,0.0008288579347270305,0.0005276030861523731,0.0015925796859784594,0.001415083586007445,0.006150484124683682,0.00014004279447254347,0.0001937801458399148,0.004411348025885119,0.005484466648645656,0.0016495738465196108,0.001087774264042547,0.00925910848105677,0.0006660174760380265,0.0024442352849219505,0.08202273904165133
sw_2011,0.003101427832993373,0.001036285467551079,0.0004289998978571672,0.002325761351009202,0.0034214753758391963,0.0034406658474605127,0.00222857089795931,0.002322666113650925,0.004580951290249693,0.005875998600952714,0.0009106188308050403,0.0020490471311792545,0.0018459995604762952,0.0010833330753968868,0.00030457135605443903,0.0062443318465876555,0.0020899042643085083,0.0017450948225964707,0.001527809160045438,0.000870999792619097,0.001299380643004609,0.00404052284749456,0.00045499989166669245,0.002553570820578376,0.006984093575215815,0.00040857133129254016,0.001085190217811853,0.0013253806368141341,0.0022298089929026206,0.0021078566409865143,0.0070218554709867926,0.00014361901342404442,0.0006710474592744144,0.00017519043447846797,0.000627714136258539,0.003415903948594298,0.0001442380608956998,0.00019623804851475035,0.0005986189050907369,0.0014912853592177716,0.0017438567276531602,0.0029862850032654755,0.0005020474995125001,0.0018515709877211933,0.002395713715306258,0.0008524283684694361,0.0004977141672109126,0.0007001426904422166,0.0009849045274036839,0.0008035236182086623,0.00335152301154214,0.0052594273191839715,0.0006803331713492449,0.0011749521012018806,0.00581780813861711,0.0007750474345125155,0.0011607140093538072,0.0033583325337303493,0.0003807141950680488,2.9095231167802103e-05,0.004065284746360775,0.0013204282570408912,0.0002847618369614674,0.0025523327256350655,0.00045933322396828,0.00029033326420636565,0.0002928094540929871,0.0004543808441950371,0.0015296663024604042,0.0003887618121995685,0.0017884281456123463,0.0002996189762811961,0.0006914760258390414,0.0003361427771088626,0.002017475710124831,0.005525617731995778,0.0006301903261451604,0.0007967140960204533,2.538094633786992e-05,0.0012956663581746766,0.0014628091755216248,0.0002265713746258632,0.0017525233922563352,0.005651903416213472,0.0029237612086282835,0.0002711427925850494,0.0011916663829365755,0.002732475539886776,0.000520618923662161,0.009192235906610498,0.0005014284520408448,0.00017457138700681263,0.00022038089990930953,0.0021394280620409376,0.00016404757998867144,3.961903818594329e-05,0.006662807937426681,0.00030085707122450684,0.006771760292438026,0.0032178087576645816,0.0013612853901701452,0.001345809203378761,0.0004649046512131783,0.0004890475026077375,9.533331063492604e-05,0.005362189199478762,0.0006295712786735051,0.0009595235810658141,0.0002179047100226881,0.0003070475459410605,0.0017890471930840017,0.00029466659650795324,0.0011378092529025587,0.0009093807358617295,0.0004902855975510482,0.000957666438650848,5.2619035090705934e-05,0.0026427136564967485,0.0013872853839796706,0.00654952225011375,0.0036604276998981667,0.00042652370797054574,0.0008258093271882554,0.0007100474499887023,0.0003392380144671394,0.00043395227763041007,0.0029732850063607127,0.0007081903075737363,0.0006629998421428948,0.0033199515904877167,0.00018076186172336626,0.0005119522590589859,0.0007663807699093405,0.004067760936247396,0.0015544282013266186,0.0016695710310545165,0.0002866189793764335,0.002369713721496733,0.005321332066349508,0.0007440950609297474,0.004322808494569406,0.001299999690476264,0.002473713696734834,0.003534761063152128,0.00023895232405897045,0.000661761747199584,0.0016082853313606354,0.0081076647362703,0.001451047273560173,0.002309666116746163,0.0012424282756123154,0.00026185708051021893,8.976188339002776e-05,0.0004135237110657831,0.0007905236213038997,0.0029095231167802103,0.0006871426935374539,0.0026798565047960704,0.0017630471992744763,0.0007088093550453917,0.00158228533755111,0.0004419998947619298,0.0046409988950002635,7.242855418367758e-05,0.00033180944480727507,0.0005131903540022966,0.001818761471723459,0.00021542852013606663,0.010103473784887193,0.000520618923662161,0.001423809184807337,0.0004203332332539921,0.00034419039424038233,0.017359329200159715,0.0006227617564852961,0.0018447614655329844,0.0007626664850794083,0.0004667617936281444,0.007855093367834912,0.0015408091569502006,0.0011179997338095873,0.0008790474097506168,0.0005738570062245223,0.0016243805656236748,0.001573618672947935,0.006529712731020779,0.00012133330444445132,0.00023214280187076146,0.004093141882585266,0.005378284433741802,0.001447952036201896,0.0011223330661111748,0.009612569139864491,0.0006951903106689737,0.0024984755956010485,0.08317769448150131
sw_2012,0.003146700098067476,0.0009620678663537049,0.0003757982280747509,0.002262415144180542,0.003530429132903545,0.003514567519380909,0.0023279968154760544,0.002335317560178809,0.004498597619842878,0.0061546110778118905,0.0009224138325471158,0.002169075649220417,0.001740202022050693,0.0011682688421479675,0.0002778832676754043,0.006736610281680904,0.002132776956735924,0.0018512333167091423,0.0014830608643664276,0.0009059421569659173,0.0013787402523521705,0.003982485118298659,0.00043924468216529326,0.0025406034428852274,0.006763758043286953,0.0003849491589531945,0.0011633883456794642,0.0013546428010389358,0.0023758866870732427,0.002103188946895623,0.0072646189933671,0.0001278080012689291,0.0006182978963535066,0.00017935824521749476,0.0006106721206214702,0.0031680522701171775,0.0001454998009672534,0.00019735507594510052,0.0005646124351999707,0.0015623689319796056,0.0016730951956087732,0.002824587331146261,0.000470662878181283,0.0019598243631333396,0.0025817826318382236,0.0007918605520146537,0.000418197541144873,0.0006841845986783005,0.0010685236955729322,0.0007820995590776472,0.003075322837215616,0.005178511784111239,0.000681134288385486,0.0010953664261497001,0.006292180072017826,0.0007854549003997431,0.0012274448618285695,0.0032976904575617956,0.0003950151829194825,3.324838219167845e-05,0.003937340525965003,0.0013433566529555219,0.0003138769291306158,0.002476241895706841,0.00045205598539511434,0.0002778832676754043,0.00030777630854498676,0.0004462603958387667,0.0013668440422101938,0.00034010959764882085,0.0018057836933462056,0.0003114366808963642,0.0007924706140732166,0.00033919450456097646,0.0019961230556178326,0.005429857352239157,0.0006521563406037479,0.0008089422896544151,2.0437078961857395e-05,0.001210973186247371,0.0013994823623433093,0.00024005942004450402,0.0017328812773479382,0.005971592460243019,0.0029362286878632728,0.0002720876781190567,0.0011609480974452127,0.0027794427388126057,0.000526483556539789,0.009411732408479253,0.0004480905820144554,0.00017081737639761406,0.00021992737211192807,0.0021028839158663414,0.0001863739588909682,4.575465439221805e-05,0.006541695453970055,0.00028703419855384787,0.006819578721645459,0.0032748131303656862,0.0014403565202670242,0.0012286649859456953,0.0004389396511360118,0.0004886597089088887,9.272943290156191e-05,0.005284662582301185,0.0006707632333899166,0.0009501716562117282,0.0002370091097516895,0.0003154020842770231,0.0019058338709505224,0.00030381090516432783,0.001137765739219822,0.0008739138988913647,0.0004804238711182895,0.0010209388550050254,6.344645409054236e-05,0.002629672503435412,0.001501972788181878,0.006559082222639098,0.0037140578125309798,0.00036573220410846295,0.0008187032825914216,0.0007152977636650088,0.0003047259982521722,0.0004679175989177499,0.0029963198006317192,0.0006570368370722512,0.0007146877016064459,0.003511212178058813,0.00018606892786168674,0.0005066565396364945,0.0007027914914644692,0.0038989066162755407,0.0015044130364161295,0.0016105638346060754,0.00026354680929917593,0.0024298771792560596,0.005290763202886814,0.0007448857735053099,0.004396412225033591,0.0012387310099119832,0.0024390281101345033,0.0035594070806852828,0.00026629208856270904,0.0007311593771876444,0.0014983124158305004,0.008136702706082776,0.001493431919361997,0.0021587045942248477,0.0012905862848898305,0.00020437078961857395,8.113825378886667e-05,0.00043009375128684967,0.0007616624801157898,0.002835568448200393,0.0006762537919169828,0.0027376534878010466,0.001730746060142968,0.0006384299442860825,0.0014769602437807985,0.00045449623362936594,0.004576380532309649,7.44275711446747e-05,0.0003138769291306158,0.0004782886539133193,0.0017609441320418319,0.00021840221696552083,0.010209998612108816,0.0005145873463978123,0.001395821989991932,0.00037945860042612836,0.00033644922529744336,0.018137145001075234,0.0006073167792993743,0.0018103591587854274,0.0007390901839489622,0.00046486728862493536,0.007988152594822709,0.001506853284650381,0.0010608979198408958,0.0008748289919792091,0.0005676627454927853,0.0015193595568509207,0.0017719252490959643,0.006986125663633133,0.00013909414935234286,0.0002290783029903717,0.004065148527233933,0.0051891878701360895,0.001431510620417862,0.0011621682215623385,0.009748181633776696,0.0006725934195656053,0.0024802072990875,0.08526410349092761
sw_2013,0.003113991873251273,0.000960414275995808,0.00034696047267956666,0.00224139926303346,0.003616911511019348,0.00359203591603297,0.002352798666668109,0.0023476072381492124,0.004553964358680123,0.006409900054185535,0.0009301309429689131,0.0023034800957385942,0.0017343697443545918,0.0012437797493188953,0.00027817404480419124,0.006955000048669642,0.0021321629546150176,0.0019500303374104073,0.001435213675953195,0.0009004965385068802,0.0014925356991826746,0.004093008768106459,0.000447977019276423,0.0025161123554917203,0.006970574334226331,0.00038978975796046076,0.0011819152261353816,0.0013584237957778545,0.002348039857192454,0.002168935573290533,0.007444724805618856,0.00013454452244806138,0.0005946348749352423,0.00016569309356143894,0.0006192941603999995,0.00322171401501837,0.00014817202231016407,0.00018278154576947245,0.0005797095179434156,0.0015898749839119793,0.00162837807876046,0.0028920583040684578,0.00046398392387635314,0.002008001289204749,0.002734152353285363,0.0008172173726829194,0.0004049314244739082,0.0006956514215320988,0.0010975545127033175,0.0007717923731425772,0.0031367043730214437,0.0052978528035336325,0.0006774814217159618,0.0010478033227305616,0.006308234579023817,0.0007981821347802998,0.0012102517734676904,0.003400169370355429,0.000393683329349633,3.331166632958433e-05,0.0038451180563291625,0.001488209508750261,0.0003158119015661891,0.0025682429502023037,0.0004635513048331118,0.00027968821145553597,0.00029482987796898336,0.00043975725745483727,0.001323165343753684,0.00032403166338777485,0.0017659509345112107,0.00031624452060943043,0.0007536223733264403,0.00031408142539322365,0.0020519121220937465,0.005550069705743343,0.0006372478506945158,0.000822841420245057,1.5574285556688776e-05,0.0011931633212596568,0.0014315364140856433,0.00022496190248550457,0.0018059681960110362,0.006157899461497446,0.0029928585411436934,0.00026151821163939907,0.0010960403460519726,0.002864370685301011,0.0005334192803165906,0.009739985139535865,0.0004321864241981136,0.000187107736201886,0.00021003654549367782,0.0021059895024989157,0.00016655833164792164,3.7205237718756525e-05,0.006740637312743551,0.00028466333045281154,0.006744530884132723,0.003183643539213131,0.0014185578427884028,0.0012182552257676556,0.00045165428114397454,0.00047393416187090434,9.21478562104086e-05,0.005387404945484593,0.0006878642787537543,0.0009530597522607049,0.00022885547387467675,0.0003067269016581206,0.0020458554554883676,0.0002956951160554661,0.0010919304651411798,0.0009915628471091854,0.0004784766618249385,0.001032661656217114,7.073321356996154e-05,0.002596146878491371,0.0016272965311523566,0.006585543385741526,0.003647627463089484,0.00034544630602822193,0.0007916928491316796,0.0006852685644943062,0.00030110285409598304,0.00046009035248718096,0.0029156360419251115,0.0006707758265457208,0.0006705595170241001,0.003565862463916868,0.00018927083141809277,0.0005020543996815923,0.0006872153501888923,0.0039666840074799835,0.0014466780805990908,0.0015736517697904286,0.00025632678312050277,0.0024527336656568616,0.005278601256109392,0.0007339382068589586,0.004396274717418648,0.001206574511600139,0.0025507218789510284,0.0035392563927575246,0.00026541178302857125,0.00074713308767782,0.001500971770525881,0.008330728606177151,0.0015630526032310154,0.002156605930558154,0.0013065095105888919,0.00019922106941264395,0.00010036761803199434,0.0004460302335818369,0.0008427418962341594,0.002783038305171636,0.0006649354694619625,0.0028598281853469765,0.001696082959027732,0.0006882968977969956,0.0014849648659259508,0.00044083880506294067,0.004686129476390357,6.510916600782392e-05,0.00034436475842011853,0.0004817213046492487,0.0017910428390192094,0.00022258249774767712,0.010506586084159546,0.0005167634471517985,0.0013750796289426466,0.0003471767822011873,0.00031429773491484437,0.018762904214899182,0.0006104254700135518,0.0017609758155139352,0.0007267999926454762,0.0004620371381817671,0.008334622177566323,0.0014782592707557097,0.0010378530847360103,0.0009069858241555006,0.0005855498750271739,0.0015637015317958773,0.0018792971238404458,0.007066615761825912,0.00011918654641299328,0.0002253945215287459,0.003896599722474884,0.005253725661123014,0.0014544652233774353,0.0011972732021704497,0.010090622874082984,0.0006742367788916516,0.002525846283964651,0.08809140375145603
sw_2014,0.0030735603755497154,0.0010383928975641371,0.0003786949162907913,0.002277093802444838,0.003642396992679465,0.0036147573469434762,0.0023574711630334035,0.0025164785502846962,0.00459135816294842,0.0063691910082196174,0.0009659579639112005,0.002242623669544208,0.0018591632970920392,0.0012471198774324675,0.0002916459170762973,0.006654006438131274,0.0021076024116385146,0.0018993519773863221,0.0014434566712812167,0.000870013446528802,0.0014309076367229228,0.004335612015621165,0.0004341330563014818,0.0024958282402520607,0.007073207731793773,0.0004093526842623193,0.0011913640403443519,0.0013673682212378907,0.00242927070253149,0.0022068827483338774,0.007499557209698339,0.00013946901698964545,0.0006496905233344532,0.00017965769728392827,0.0006271340308372668,0.00340507727584287,0.00015821314455772992,0.00019093594353252147,0.0006203035436726259,0.001581496051422449,0.0016931665741373929,0.002875952793391265,0.00047876949567971687,0.0019717869110392585,0.002761899542595633,0.0008709665377610775,0.0004268260235207031,0.0007106883622000841,0.0011149578932236007,0.0008279185837699682,0.0033000783917538547,0.005316342893632636,0.0006708173789832264,0.0011055858294395586,0.006285160131240663,0.0008395145270959866,0.0012834961927976484,0.00346972863109889,0.0003901320110780971,2.8116191352126703e-05,0.003973755044433908,0.001435355395806875,0.00033485271960611917,0.002505200304036103,0.00048369380037980686,0.00028513312698908155,0.0003002237381667767,0.00042746141767555345,0.0014037445366030716,0.00032357447335752595,0.0018385129870594039,0.0003243687160510889,0.0007319740663875697,0.0003321522944480053,0.0019730576993489592,0.00557764873981483,0.000667163862592837,0.000856034775122095,2.2874189574611554e-05,0.0011761145806279442,0.0014456805508231928,0.00024002014199470877,0.0018334298338206012,0.006224797686529882,0.003026064662474654,0.00028020882228899156,0.0011167052271494392,0.0029053397730530927,0.0005566052796488811,0.009744722455861948,0.00047241555413121363,0.00019014170083895854,0.000223658742507313,0.0021978283816272604,0.00017679842358710182,3.844134636844442e-05,0.006809678006069603,0.0002960936761602496,0.006643840131653669,0.003200480357981067,0.0013938959272028918,0.0012016891953606696,0.00044652324232106306,0.0004792460412958546,9.800954838566201e-05,0.0053233322293359895,0.0006654165286669987,0.0009896263961793749,0.00022143486296533687,0.00032770453536405306,0.002066142943034531,0.0003122962271089328,0.0011203587435398286,0.0009229100099200912,0.00047733985883130367,0.0010469707186546164,7.847117812401464e-05,0.0025785883289213152,0.0016048467866131982,0.006532169608938725,0.0036247648048823686,0.00035661496940974264,0.0008600059885899094,0.0006793952000737057,0.0003108665902605195,0.00044429936277908693,0.002902957044972404,0.0006717704702155019,0.0006987747217966406,0.0035011806417639814,0.0001912536406099466,0.000515781205199748,0.0007500827998008039,0.00417152147513107,0.001453940674836247,0.0016278798247265224,0.00027607876028246445,0.0023627131648109186,0.005434843903512221,0.0007751808689173916,0.004352132263647274,0.001190569797650789,0.002518067035671822,0.0034546380199211952,0.0002492333572400384,0.0007380103108586478,0.0015359065208119384,0.008363057866139926,0.001542895856515292,0.0022581908263380407,0.001312406626843338,0.00020682079740377948,8.68901506757814e-05,0.0004311149340659428,0.0007974196643371528,0.002888660676488272,0.0007338802488521208,0.0027717481519958127,0.0016868126325888897,0.000720536971600264,0.0015841964765805627,0.0004558953061051053,0.004674594797233812,7.465881319491272e-05,0.00032214483650911275,0.0005011671396381907,0.001900146220079885,0.00023271310921393006,0.01051624980838895,0.0005216586011321135,0.0013660974329281902,0.0003667812758873478,0.00032849877805761593,0.018906470774648725,0.0006280871220695423,0.0018307294086624874,0.0007834409929304458,0.0004860765284604956,0.008078877830383118,0.00153908349158619,0.0010302916220897955,0.000856034775122095,0.000554381400106905,0.0014996890539854702,0.0018073786734717381,0.006804753701369513,0.00013232083274757934,0.00022620031912671428,0.0040317347610639995,0.005307288526926019,0.0014742732877914572,0.001244260603735641,0.009961074165588482,0.0007100529680452337,0.0024081438468827165,0.08751744355515738
sw_2015,0.0029922780855994565,0.0010269137447240352,0.00036625999399933035,0.0023329134153639705,0.003657765888158732,0.00372093083213046,0.002388988416644994,0.0025288536497252486,0.004602984156878517,0.006440084989076654,0.0009294270327268532,0.002278772034816775,0.0018822186493207996,0.0012911752450139172,0.0002987444033764885,0.006731578314701286,0.0021548591727906046,0.0019497342399436414,0.0013785104481585002,0.0008670677640608872,0.0014532771165331985,0.004290221003181773,0.0004505336309820183,0.002426371750832343,0.007084625233686122,0.00041105554099968837,0.0011932051278332782,0.001406547948799012,0.0024795463210126245,0.0022238249789638177,0.007612825964143582,0.00014163771875293064,0.0006517913223613248,0.00019352320844399283,0.000646635000404449,0.003226890734637303,0.00016999748951574724,0.00019690704472819255,0.0005844368667996354,0.0016061942895667948,0.001724789694574937,0.0028430670189723644,0.00047115891880952126,0.001983411467724486,0.002901236776048369,0.000887209646704933,0.0004250742913199443,0.0007460553331354595,0.0011152157582355324,0.0008079311966179684,0.00315728038821948,0.00536966477784148,0.0006772506620233988,0.0011195664048866464,0.006366768536252327,0.0008250115131001193,0.0012180199272507426,0.0035311137300929715,0.00038366258060378597,3.8511279615415726e-05,0.004021447721179625,0.0014305570729107148,0.0003282321195673717,0.002410097109655954,0.0004661637319137979,0.0002803750064051187,0.00030406186039451665,0.0004281358574818393,0.0013783493130973478,0.00032500941834432437,0.001799395227888483,0.00031534131467518236,0.0007334867983655748,0.00034660151653874156,0.0019848616832748574,0.005556098043594768,0.0006464738653432966,0.0008193717859597865,2.0464152766350618e-05,0.0011869208604483358,0.0014458649037201897,0.0002280061115305994,0.001774419293409866,0.006529514948016218,0.0030393295234559473,0.0002826308972612518,0.001133907425329207,0.0028984974800087787,0.0005485037481626575,0.009881768760230062,0.00044005985200711446,0.00019449001881090703,0.00020576947309157274,0.002116347893175189,0.00017821537763451796,4.173398083846307e-05,0.006786847640676548,0.0002950382969699841,0.006533865594667332,0.003116352082686779,0.0013878562817053375,0.0011986837199124585,0.0004563344931835035,0.0004892060456585863,9.53919562022013e-05,0.005315523397294284,0.0006579144546851146,0.0009743837147883636,0.00021350395602688635,0.00033628887262499,0.0020836374757612582,0.0003095404524736971,0.001155821793645929,0.0009515025361047275,0.0004676139474641692,0.0010480224377349954,6.493742964440392e-05,0.002543194670167809,0.0016324593045346308,0.0064309002905909695,0.003572042035625673,0.0003291989299342859,0.000841125019215356,0.0006730611504334372,0.00030438413051682135,0.00039832587116865137,0.0028422613436666026,0.0006893357916098263,0.0006912694123436547,0.0035836437600286434,0.00019658477460588781,0.0004983907441442713,0.0007254300453079565,0.004190478400328458,0.0014155715122235446,0.0016869229552041306,0.00026184447437259644,0.0022815113308563653,0.005438630584014693,0.0007729648883479048,0.004409299813373372,0.0011936885330167352,0.002542227859800895,0.003515000223977735,0.00026039425882222515,0.0007618465691283915,0.001509674387936527,0.008442349258955968,0.0016124785569517372,0.0023221173662667616,0.0013435441398884365,0.00020029088101239227,8.105093575964062e-05,0.0004405432571905715,0.0008211442716324625,0.0029191227678362817,0.0007081885937646532,0.002791181529281302,0.001598782076753786,0.0006994873004624254,0.0015960427807141958,0.0004663248669749503,0.004632149602947096,5.994224274868055e-05,0.00035240237874022677,0.0004975850688385095,0.0019100950149001591,0.00023300129842632276,0.010648610516254178,0.00048598334443553906,0.0013280751740178092,0.00034611811135528445,0.0003216255820601246,0.019277554176024586,0.0006580755897462671,0.0018074519809461013,0.000786661368545856,0.00046310216575190294,0.007977474607531388,0.0015547922050591898,0.001027719420029797,0.0008030971447833974,0.000546086722245372,0.001422339184791944,0.0018188925702879194,0.006794098718428405,0.00015436738858396764,0.00022510568042985677,0.0040546415437770125,0.005272500335966603,0.0014353911247452858,0.0012595927730280534,0.010086088017771264,0.0007347758788547937,0.0024758402146061198,0.08755225207195519
